169424	470.622	169471	470.753	0.131	169444	610
169716	471.433	169719	471.442	0.009	169444	611
169767	471.575	170036	472.322	0.747	169920	612
170089	472.469	170356	473.211	0.742	170057	613
170360	473.222	170410	473.361	0.139	170385	614
170679	474.108	170735	474.264	0.156	170700	615
170990	474.972	171047	475.131	0.159	171021	616
171305	475.847	171351	475.975	0.128	171326	617
171607	476.686	171654	476.817	0.131	171627	618
171900	477.5	171948	477.633	0.133	171922	619
172204	478.344	172256	478.489	0.145	172225	620
172526	479.239	172581	479.392	0.153	172555	621
172850	480.139	172905	480.292	0.153	172871	622
173148	480.967	173204	481.122	0.155	173178	623
173469	481.858	173516	481.989	0.131	173491	624
173779	482.719	173827	482.853	0.134	173800	625
174075	483.542	174078	483.55	0.008	174077	626
174128	483.689	174384	484.4	0.711	174240	627
174437	484.547	174704	485.289	0.742	174405	628
174708	485.3	174758	485.439	0.139	174732	629
175027	486.186	175084	486.344	0.158	175049	630
175326	487.017	175382	487.172	0.155	175356	631
175634	487.872	175681	488.003	0.131	175680	632
175928	488.689	175976	488.822	0.133	175949	633
176221	489.503	176224	489.511	0.008	175949	634
176272	489.644	176522	490.339	0.695	176400	635
176574	490.483	176824	491.178	0.695	176543	636
176880	491.333	177149	492.081	0.748	177120	637
177206	492.239	177448	492.911	0.672	177171	638
177504	493.067	177752	493.756	0.689	177478	639
177799	493.886	178042	494.561	0.675	177840	640
178089	494.692	178325	495.347	0.655	178062	641
178379	495.497	178623	496.175	0.678	178560	642
178677	496.325	178909	496.969	0.644	178644	643
178964	497.122	179226	497.85	0.728	178939	644
179274	497.983	179540	498.722	0.739	179280	645
179587	498.853	179830	499.528	0.675	179560	646
179833	499.536	179881	499.669	0.133	179855	647
180135	500.375	180189	500.525	0.15	180157	648
180432	501.2	180486	501.35	0.15	180460	649
180752	502.089	180808	502.244	0.155	180773	650
181063	502.953	181120	503.111	0.158	181093	651
181392	503.867	181440	504	0.133	181440	652
181728	504.8	181775	504.931	0.131	181749	653
182041	505.669	182088	505.8	0.131	182063	654
182340	506.5	182387	506.631	0.131	182361	655
182642	507.339	182645	507.347	0.008	182361	656
182694	507.483	182962	508.228	0.745	182880	657
183017	508.381	183268	509.078	0.697	182984	658
183325	509.236	183593	509.981	0.745	183298	659
183651	510.142	183910	510.861	0.719	183615	660
183912	510.867	183969	511.025	0.158	183943	661
184224	511.733	184270	511.861	0.128	184245	662
184520	512.556	184566	512.683	0.127	184539	663
184815	513.375	184818	513.383	0.008	184539	664
184866	513.517	185125	514.236	0.719	185040	665
185179	514.386	185440	515.111	0.725	185146	666
185495	515.264	185764	516.011	0.747	185760	667
185821	516.169	186067	516.853	0.684	185785	668
186124	517.011	186386	517.739	0.728	186098	669
186433	517.869	186683	518.564	0.695	186480	670
186729	518.692	186982	519.394	0.702	186702	671
186984	519.4	186986	519.406	0.006	186983	672
187034	519.539	187296	520.267	0.728	187200	673
187349	520.414	187612	521.144	0.73	187317	674
187667	521.297	187941	522.058	0.761	187920	675
187998	522.217	188242	522.894	0.677	187963	676
188298	523.05	188564	523.789	0.739	188272	677
188612	523.922	188866	524.628	0.706	188640	678
188912	524.756	189155	525.431	0.675	188886	679
189202	525.561	189464	526.289	0.728	189360	680
189516	526.433	189776	527.156	0.723	189485	681
189832	527.311	190103	528.064	0.753	190080	682
190160	528.222	190409	528.914	0.692	190125	683
190465	529.069	190732	529.811	0.742	190438	684
190778	529.939	191040	530.667	0.728	190800	685
191088	530.8	191346	531.517	0.717	191061	686
191395	531.653	191665	532.403	0.75	191520	687
191715	532.542	191982	533.283	0.741	191686	688
191986	533.294	192036	533.433	0.139	192010	689
192330	534.25	192384	534.4	0.15	192351	690
192640	535.111	192645	535.125	0.014	192644	691
192695	535.264	192956	535.989	0.725	192669	692
193013	536.147	193260	536.833	0.686	192977	693
193317	536.992	193581	537.725	0.733	193291	694
193628	537.856	193905	538.625	0.769	193680	695
193953	538.758	194229	539.525	0.767	193926	696
194231	539.531	194233	539.536	0.005	194230	697
194282	539.672	194575	540.486	0.814	194400	698
194625	540.625	194894	541.372	0.747	194597	699
194897	541.381	194945	541.514	0.133	194919	700
195204	542.233	195258	542.383	0.15	195225	701
195521	543.114	195576	543.267	0.153	195550	702
195844	544.011	195900	544.167	0.156	195864	703
196156	544.878	196214	545.039	0.161	196188	704
196496	545.822	196544	545.956	0.134	196518	705
196830	546.75	196878	546.883	0.133	196851	706
197147	547.631	197195	547.764	0.133	197169	707
197452	548.478	197499	548.608	0.13	197473	708
197756	549.322	197760	549.333	0.011	197759	709
197810	549.472	198075	550.208	0.736	198000	710
198129	550.358	198378	551.05	0.692	198096	711
198433	551.203	198708	551.967	0.764	198407	712
198766	552.128	199019	552.831	0.703	198730	713
199077	552.992	199336	553.711	0.719	199051	714
199382	553.839	199634	554.539	0.7	199440	715
199680	554.667	199930	555.361	0.694	199654	716
199934	555.372	199983	555.508	0.136	199957	717
200245	556.236	200298	556.383	0.147	200266	718
200555	557.097	200611	557.253	0.156	200584	719
200884	558.011	200942	558.172	0.161	200906	720
201190	558.861	201248	559.022	0.161	201222	721
201515	559.764	201562	559.894	0.13	201537	722
201815	560.597	201861	560.725	0.128	201834	723
202110	561.417	202113	561.425	0.008	201834	724
202161	561.558	202437	562.325	0.767	202320	725
202488	562.467	202747	563.186	0.719	202457	726
202801	563.336	203075	564.097	0.761	203040	727
203131	564.253	203381	564.947	0.694	203096	728
203438	565.106	203702	565.839	0.733	203412	729
203749	565.969	204005	566.681	0.712	203760	730
204051	566.808	204291	567.475	0.667	204024	731
204338	567.606	204598	568.328	0.722	204480	732
204651	568.475	204910	569.194	0.719	204619	733
204965	569.347	205230	570.083	0.736	205200	734
205286	570.239	205532	570.922	0.683	205251	735
205589	571.081	205851	571.808	0.727	205562	736
205898	571.939	206160	572.667	0.728	205920	737
206206	572.794	206464	573.511	0.717	206180	738
206512	573.644	206779	574.386	0.742	206640	739
206832	574.533	207098	575.272	0.739	206800	740
207101	575.281	207103	575.286	0.005	207100	741
207151	575.419	207420	576.167	0.748	207360	742
207476	576.322	207725	577.014	0.692	207442	743
207781	577.169	208036	577.878	0.709	207755	744
208084	578.011	208340	578.722	0.711	208080	745
208389	578.858	208628	579.522	0.664	208362	746
208630	579.528	208632	579.533	0.005	208629	747
208680	579.667	208932	580.367	0.7	208800	748
208984	580.511	209249	581.247	0.736	208953	749
209304	581.4	209567	582.131	0.731	209520	750
209624	582.289	209861	582.947	0.658	209589	751
209916	583.1	210165	583.792	0.692	209890	752
210211	583.919	210455	584.597	0.678	210240	753
210502	584.728	210744	585.4	0.672	210475	754
210746	585.406	210748	585.411	0.005	210745	755
210796	585.544	211044	586.233	0.689	210960	756
211096	586.378	211331	587.031	0.653	211065	757
211387	587.186	211649	587.914	0.728	211361	758
211708	588.078	211935	588.708	0.63	211680	759
211993	588.869	212226	589.517	0.648	211966	760
212274	589.65	212508	590.3	0.65	212400	761
212559	590.442	212781	591.058	0.616	212528	762
212837	591.214	213077	591.881	0.667	212810	763
213125	592.014	213371	592.697	0.683	213120	764
213420	592.833	213670	593.528	0.695	213393	765
213672	593.533	213674	593.539	0.006	213671	766
213723	593.675	213987	594.408	0.733	213840	767
214040	594.556	214279	595.219	0.663	214008	768
214283	595.231	214332	595.367	0.136	214307	769
214576	596.044	214632	596.2	0.156	214597	770
214856	596.822	214913	596.981	0.159	214887	771
215165	597.681	215213	597.814	0.133	215188	772
215471	598.531	215520	598.667	0.136	215492	773
215773	599.369	215777	599.381	0.012	215776	774
215828	599.522	216107	600.297	0.775	216000	775
216162	600.45	216412	601.144	0.694	216129	776
216416	601.156	216466	601.294	0.138	216441	777
216717	601.992	216774	602.15	0.158	216739	778
217004	602.789	217061	602.947	0.158	217034	779
217314	603.65	217361	603.781	0.131	217336	780
217633	604.536	217680	604.667	0.131	217654	781
217941	605.392	217943	605.397	0.005	217942	782
217945	605.403	217994	605.539	0.136	217969	783
218268	606.3	218323	606.453	0.153	218289	784
218586	607.183	218590	607.194	0.011	218589	785
218592	607.2	218640	607.333	0.133	218614	786
218890	608.028	218946	608.183	0.155	218911	787
219176	608.822	219233	608.981	0.159	219207	788
219485	609.681	219532	609.811	0.13	219506	789
219799	610.553	219848	610.689	0.136	219816	790
220107	611.408	220110	611.417	0.009	220109	791
220112	611.422	220161	611.558	0.136	220135	792
220421	612.281	220475	612.431	0.15	220442	793
220735	613.153	220790	613.306	0.153	220764	794
221046	614.017	221102	614.172	0.155	221067	795
221322	614.783	221379	614.942	0.159	221352	796
221630	615.639	221676	615.767	0.128	221651	797
221943	616.508	221991	616.642	0.134	221963	798
222254	617.372	222257	617.381	0.009	222256	799
222259	617.386	222307	617.519	0.133	222281	800
222574	618.261	222628	618.411	0.15	222595	801
222885	619.125	222940	619.278	0.153	222913	802
223198	619.994	223255	620.153	0.159	223219	803
223484	620.789	223541	620.947	0.158	223515	804
223793	621.647	223840	621.778	0.131	223815	805
224101	622.503	224152	622.644	0.141	224122	806
224421	623.392	224423	623.397	0.005	224422	807
224426	623.406	224475	623.542	0.136	224450	808
224743	624.286	224797	624.436	0.15	224764	809
225042	625.117	225098	625.272	0.155	225071	810
225362	626.006	225418	626.161	0.155	225382	811
225647	626.797	225703	626.953	0.156	225677	812
225946	627.628	225993	627.758	0.13	225968	813
226250	628.472	226297	628.603	0.131	226270	814
226557	629.325	226559	629.331	0.006	226270	815
226562	629.339	226610	629.472	0.133	226585	816
226874	630.206	226928	630.356	0.15	226896	817
227164	631.011	227219	631.164	0.153	227193	818
227465	631.847	227511	631.975	0.128	227486	819
227765	632.681	227811	632.808	0.127	227785	820
228048	633.467	228094	633.594	0.127	228070	821
228335	634.264	228388	634.411	0.147	228356	822
228635	635.097	228691	635.253	0.156	228665	823
228965	636.014	229023	636.175	0.161	228987	824
229270	636.861	229328	637.022	0.161	229302	825
229574	637.706	229621	637.836	0.13	229595	826
229877	638.547	229925	638.681	0.134	229898	827
230171	639.364	230173	639.369	0.005	230172	828
230175	639.375	230224	639.511	0.136	230198	829
230472	640.2	230527	640.353	0.153	230494	830
230766	641.017	230823	641.175	0.158	230797	831
231083	641.897	231141	642.058	0.161	231120	832
231385	642.736	231442	642.894	0.158	231416	833
231687	643.575	231734	643.706	0.131	231709	834
231977	644.381	232026	644.517	0.136	231997	835
232272	645.2	232325	645.347	0.147	232300	836
232578	646.05	232633	646.203	0.153	232599	837
232879	646.886	232936	647.044	0.158	232910	838
233214	647.817	233261	647.947	0.13	233236	839
233540	648.722	233588	648.856	0.134	233561	840
233868	649.633	233916	649.767	0.134	233891	841
234168	650.467	234215	650.597	0.13	234188	842
234476	651.322	234478	651.328	0.006	234477	843
234481	651.336	234529	651.469	0.133	234504	844
234797	652.214	234852	652.367	0.153	234818	845
235106	653.072	235162	653.228	0.156	235135	846
235436	653.989	235493	654.147	0.158	235457	847
235740	654.833	235798	654.994	0.161	235772	848
236062	655.728	236108	655.856	0.128	236083	849
236361	656.558	236407	656.686	0.128	236380	850
236655	657.375	236704	657.511	0.136	236679	851
236969	658.247	237023	658.397	0.15	236990	852
237273	659.092	237328	659.244	0.152	237302	853
237595	659.986	237653	660.147	0.161	237617	854
237898	660.828	237957	660.992	0.164	237931	855
238215	661.708	238262	661.839	0.131	238237	856
238508	662.522	238555	662.653	0.131	238529	857
238793	663.314	238796	663.322	0.008	238529	858
238845	663.458	239112	664.2	0.742	239040	859
239166	664.35	239417	665.047	0.697	239133	860
239473	665.203	239736	665.933	0.73	239447	861
239794	666.094	240038	666.772	0.678	239760	862
240040	666.778	240095	666.931	0.153	240069	863
240358	667.661	240405	667.792	0.131	240380	864
240659	668.497	240706	668.628	0.131	240679	865
240946	669.294	240949	669.303	0.009	240948	866
240951	669.308	240998	669.439	0.131	240973	867
241262	670.172	241317	670.325	0.153	241283	868
241575	671.042	241631	671.197	0.155	241605	869
241902	671.95	241961	672.114	0.164	241924	870
242213	672.814	242215	672.819	0.005	241924	871
242271	672.975	242529	673.692	0.717	242245	872
242576	673.822	242833	674.536	0.714	242640	873
242881	674.669	243118	675.328	0.659	242853	874
243120	675.333	243122	675.339	0.006	243119	875
243170	675.472	243418	676.161	0.689	243360	876
243471	676.308	243729	677.025	0.717	243438	877
243785	677.181	244053	677.925	0.744	243759	878
244112	678.089	244347	678.742	0.653	244080	879
244405	678.903	244664	679.622	0.719	244379	880
244710	679.75	244969	680.469	0.719	244800	881
245016	680.6	245264	681.289	0.689	244989	882
245267	681.297	245269	681.303	0.006	245266	883
245316	681.433	245574	682.15	0.717	245520	884
245628	682.3	245887	683.019	0.719	245595	885
245943	683.175	246221	683.947	0.772	245917	886
246279	684.108	246524	684.789	0.681	246243	887
246582	684.95	246837	685.658	0.708	246556	888
246885	685.792	247137	686.492	0.7	246960	889
247184	686.622	247431	687.308	0.686	247157	890
247434	687.317	247436	687.322	0.005	247433	891
247484	687.456	247733	688.147	0.691	247680	892
247789	688.303	248035	688.986	0.683	247755	893
248091	689.142	248374	689.928	0.786	248065	894
248432	690.089	248678	690.772	0.683	248400	895
248736	690.933	248992	691.644	0.711	248710	896
249039	691.775	249297	692.492	0.717	249120	897
249344	692.622	249603	693.342	0.72	249317	898
249606	693.35	249608	693.356	0.006	249605	899
249656	693.489	249929	694.247	0.758	249840	900
249984	694.4	250242	695.117	0.717	249951	901
250247	695.131	250297	695.269	0.138	250271	902
250587	696.075	250645	696.236	0.161	250606	903
250906	696.961	250962	697.117	0.156	250936	904
251220	697.833	251266	697.961	0.128	251242	905
251524	698.678	251570	698.806	0.128	251544	906
251822	699.506	251825	699.514	0.008	251544	907
251873	699.647	252142	700.394	0.747	252000	908
252192	700.533	252456	701.267	0.734	252162	909
252461	701.281	252510	701.417	0.136	252484	910
252791	702.197	252846	702.35	0.153	252813	911
253106	703.072	253162	703.228	0.156	253136	912
253418	703.939	253476	704.1	0.161	253440	913
253708	704.744	253766	704.906	0.162	253740	914
254021	705.614	254069	705.747	0.133	254043	915
254338	706.494	254386	706.628	0.134	254358	916
254645	707.347	254647	707.353	0.006	254646	917
254649	707.358	254698	707.494	0.136	254672	918
254966	708.239	255020	708.389	0.15	254987	919
255280	709.111	255335	709.264	0.153	255308	920
255585	709.958	255643	710.119	0.161	255606	921
255869	710.747	255927	710.908	0.161	255900	922
256176	711.6	256223	711.731	0.131	256198	923
256492	712.478	256541	712.614	0.136	256513	924
256805	713.347	256809	713.358	0.011	256808	925
256859	713.497	257130	714.25	0.753	257040	926
257184	714.4	257446	715.128	0.728	257151	927
257501	715.281	257763	716.008	0.727	257760	928
257820	716.167	258052	716.811	0.644	257784	929
258109	716.969	258373	717.703	0.734	258083	930
258420	717.833	258685	718.569	0.736	258480	931
258732	718.7	259004	719.456	0.756	258705	932
259007	719.464	259009	719.469	0.005	259006	933
259057	719.603	259328	720.356	0.753	259200	934
259375	720.486	259629	721.192	0.706	259348	935
259632	721.2	259634	721.206	0.006	259631	936
259683	721.342	259947	722.075	0.733	259920	937
260002	722.228	260235	722.875	0.647	259967	938
260291	723.031	260538	723.717	0.686	260264	939
260585	723.847	260850	724.583	0.736	260640	940
260898	724.717	261166	725.461	0.744	260867	941
261169	725.469	261171	725.475	0.006	261168	942
261220	725.611	261490	726.361	0.75	261360	943
261544	726.511	261792	727.2	0.689	261512	944
261795	727.208	261797	727.214	0.006	261794	945
261846	727.35	262109	728.081	0.731	262080	946
262165	728.236	262393	728.869	0.633	262130	947
262449	729.025	262694	729.706	0.681	262423	948
262741	729.836	263000	730.556	0.72	262800	949
263048	730.689	263311	731.419	0.73	263021	950
263313	731.425	263316	731.433	0.008	263021	951
263364	731.567	263639	732.331	0.764	263520	952
263690	732.472	263935	733.153	0.681	263659	953
263989	733.303	264245	734.014	0.711	264240	954
264302	734.172	264541	734.836	0.664	264266	955
264597	734.992	264851	735.697	0.705	264572	956
264898	735.828	265161	736.558	0.73	264960	957
265211	736.697	265479	737.442	0.745	265183	958
265481	737.447	265483	737.453	0.006	265480	959
265533	737.592	265819	738.386	0.794	265680	960
265871	738.531	266127	739.242	0.711	265840	961
266181	739.392	266433	740.092	0.7	266400	962
266489	740.247	266738	740.939	0.692	266454	963
266795	741.097	267048	741.8	0.703	266769	964
267095	741.931	267349	742.636	0.705	267120	965
267396	742.767	267662	743.506	0.739	267370	966
267710	743.639	267983	744.397	0.758	267840	967
268035	744.542	268288	745.244	0.702	268004	968
268342	745.394	268590	746.083	0.689	268560	969
268646	746.239	268877	746.881	0.642	268611	970
268933	747.036	269186	747.739	0.703	268907	971
269232	747.867	269482	748.561	0.694	269280	972
269530	748.694	269786	749.406	0.712	269503	973
269840	749.556	270108	750.3	0.744	270000	974
270163	750.453	270418	751.161	0.708	270130	975
270422	751.172	270472	751.311	0.139	270446	976
270718	751.994	270775	752.153	0.159	270739	977
270995	752.764	271053	752.925	0.161	271026	978
271310	753.639	271358	753.772	0.133	271333	979
271619	754.497	271666	754.628	0.131	271639	980
271920	755.333	271923	755.342	0.009	271922	981
271973	755.481	272240	756.222	0.741	272160	982
272294	756.372	272546	757.072	0.7	272261	983
272602	757.228	272859	757.942	0.714	272576	984
272916	758.1	273141	758.725	0.625	272880	985
273199	758.886	273450	759.583	0.697	273172	986
273453	759.592	273502	759.728	0.136	273476	987
273771	760.475	273822	760.617	0.142	273792	988
274078	761.328	274080	761.333	0.005	274079	989
274082	761.339	274132	761.478	0.139	274107	990
274410	762.25	274465	762.403	0.153	274431	991
274723	763.119	274778	763.272	0.153	274751	992
275046	764.017	275102	764.172	0.155	275067	993
275336	764.822	275392	764.978	0.156	275366	994
275644	765.678	275691	765.808	0.13	275665	995
275976	766.6	276024	766.733	0.133	275996	996
276304	767.511	276353	767.647	0.136	276328	997
276612	768.367	276665	768.514	0.147	276633	998
276911	769.197	276965	769.347	0.15	276939	999
277220	770.056	277276	770.211	0.155	277241	1000
277495	770.819	277551	770.975	0.156	277525	1001
277785	771.625	277832	771.756	0.131	277807	1002
278092	772.478	278144	772.622	0.144	278113	1003
278404	773.344	278407	773.353	0.009	278406	1004
278458	773.494	278730	774.25	0.756	278640	1005
278785	774.403	279039	775.108	0.705	278752	1006
279094	775.261	279357	775.992	0.731	279067	1007
279414	776.15	279663	776.842	0.692	279377	1008
279719	776.997	279981	777.725	0.728	279692	1009
280028	777.856	280313	778.647	0.791	280080	1010
280361	778.781	280646	779.572	0.791	280334	1011
280649	779.581	280699	779.719	0.138	280673	1012
280979	780.497	281030	780.639	0.142	281000	1013
281301	781.392	281303	781.397	0.005	281000	1014
281305	781.403	281354	781.539	0.136	281328	1015
281622	782.283	281674	782.428	0.145	281643	1016
281932	783.144	281986	783.294	0.15	281960	1017
282256	784.044	282312	784.2	0.156	282277	1018
282573	784.925	282630	785.083	0.158	282604	1019
282924	785.9	282980	786.056	0.156	282960	1020
283236	786.767	283293	786.925	0.158	283267	1021
283563	787.675	283611	787.808	0.133	283586	1022
283878	788.55	283926	788.683	0.133	283898	1023
284191	789.419	284194	789.428	0.009	283898	1024
284242	789.561	284510	790.306	0.745	284400	1025
284563	790.453	284829	791.192	0.739	284530	1026
284885	791.347	285177	792.158	0.811	285120	1027
285232	792.311	285493	793.036	0.725	285198	1028
285497	793.047	285499	793.053	0.006	285496	1029
285547	793.186	285807	793.908	0.722	285522	1030
285864	794.067	286105	794.736	0.669	285840	1031
286164	794.9	286434	795.65	0.75	286137	1032
286481	795.781	286754	796.539	0.758	286560	1033
286801	796.669	287071	797.419	0.75	286775	1034
287074	797.428	287076	797.433	0.005	287073	1035
287124	797.567	287417	798.381	0.814	287280	1036
287469	798.525	287727	799.242	0.717	287438	1037
287730	799.25	287732	799.256	0.006	287729	1038
287780	799.389	288041	800.114	0.725	288000	1039
288096	800.267	288338	800.939	0.672	288062	1040
288393	801.092	288665	801.847	0.755	288367	1041
288712	801.978	288992	802.756	0.778	288720	1042
289040	802.889	289318	803.661	0.772	289013	1043
289365	803.792	289659	804.608	0.816	289440	1044
289707	804.742	289970	805.472	0.73	289679	1045
289972	805.478	289974	805.483	0.005	289971	1046
290023	805.619	290278	806.328	0.709	290160	1047
290328	806.467	290578	807.161	0.694	290298	1048
290581	807.169	290583	807.175	0.006	290580	1049
290630	807.306	290892	808.033	0.727	290880	1050
290948	808.189	291202	808.894	0.705	290913	1051
291260	809.056	291534	809.817	0.761	291233	1052
291581	809.947	291859	810.719	0.772	291600	1053
291906	810.85	292176	811.6	0.75	291880	1054
292224	811.733	292475	812.431	0.698	292320	1055
292523	812.564	292770	813.25	0.686	292496	1056
292824	813.4	293091	814.142	0.742	293040	1057
293147	814.297	293413	815.036	0.739	293113	1058
293469	815.192	293744	815.956	0.764	293443	1059
293803	816.119	294053	816.814	0.695	293766	1060
294112	816.978	294382	817.728	0.75	294085	1061
294429	817.858	294683	818.564	0.706	294480	1062
294729	818.692	294967	819.353	0.661	294703	1063
294969	819.358	294971	819.364	0.006	294968	1064
295019	819.497	295276	820.211	0.714	295200	1065
295330	820.361	295594	821.094	0.733	295298	1066
295650	821.25	295921	822.003	0.753	295920	1067
295979	822.164	296220	822.833	0.669	295943	1068
296278	822.994	296542	823.728	0.734	296251	1069
296545	823.736	296594	823.872	0.136	296568	1070
296851	824.586	296898	824.717	0.131	296871	1071
297141	825.392	297144	825.4	0.008	296871	1072
297193	825.536	297455	826.264	0.728	297360	1073
297507	826.408	297763	827.119	0.711	297476	1074
297819	827.275	298100	828.056	0.781	298080	1075
298157	828.214	298412	828.922	0.708	298122	1076
298468	829.078	298730	829.806	0.728	298442	1077
298776	829.933	299042	830.672	0.739	298800	1078
299088	830.8	299338	831.494	0.694	299061	1079
299386	831.628	299657	832.381	0.753	299520	1080
299709	832.525	299976	833.267	0.742	299678	1081
300032	833.422	300315	834.208	0.786	300240	1082
300371	834.364	300624	835.067	0.703	300337	1083
300679	835.219	300938	835.939	0.72	300653	1084
300996	836.1	301239	836.775	0.675	300960	1085
301296	836.933	301551	837.642	0.709	301270	1086
301598	837.772	301857	838.492	0.72	301680	1087
301905	838.625	302172	839.367	0.742	301877	1088
302175	839.375	302177	839.381	0.006	302174	1089
302226	839.517	302512	840.311	0.794	302400	1090
302566	840.461	302820	841.167	0.706	302533	1091
302874	841.317	303130	842.028	0.711	303120	1092
303187	842.186	303438	842.883	0.697	303151	1093
303495	843.042	303754	843.761	0.719	303469	1094
303801	843.892	304066	844.628	0.736	303840	1095
304112	844.756	304384	845.511	0.755	304085	1096
304387	845.519	304434	845.65	0.131	304409	1097
304718	846.439	304770	846.583	0.144	304739	1098
305033	847.314	305036	847.322	0.008	305035	1099
305038	847.328	305087	847.464	0.136	305061	1100
305344	848.178	305397	848.325	0.147	305364	1101
305649	849.025	305705	849.181	0.156	305679	1102
305978	849.939	306036	850.1	0.161	306000	1103
306289	850.803	306348	850.967	0.164	306321	1104
306635	851.764	306683	851.897	0.133	306657	1105
306969	852.692	307016	852.822	0.13	306990	1106
307294	853.594	307341	853.725	0.131	307317	1107
307594	854.428	307641	854.558	0.13	307614	1108
307889	855.247	307893	855.258	0.011	307892	1109
307943	855.397	308211	856.142	0.745	308160	1110
308265	856.292	308516	856.989	0.697	308231	1111
308572	857.144	308845	857.903	0.759	308546	1112
308903	858.064	309155	858.764	0.7	308880	1113
309213	858.925	309482	859.672	0.747	309187	1114
309529	859.803	309784	860.511	0.708	309600	1115
309831	860.642	310087	861.353	0.711	309804	1116
310136	861.489	310414	862.261	0.772	310320	1117
310467	862.408	310731	863.142	0.734	310435	1118
310736	863.156	310785	863.292	0.136	310759	1119
311066	864.072	311123	864.231	0.159	311088	1120
311385	864.958	311442	865.117	0.159	311416	1121
311716	865.878	311764	866.011	0.133	311760	1122
312034	866.761	312082	866.894	0.133	312056	1123
312340	867.611	312387	867.742	0.131	312363	1124
312675	868.542	312722	868.672	0.13	312696	1125
312995	869.431	312997	869.436	0.005	312996	1126
312999	869.442	313047	869.575	0.133	313021	1127
313330	870.361	313383	870.508	0.147	313351	1128
313669	871.303	313672	871.311	0.008	313671	1129
313674	871.317	313722	871.45	0.133	313697	1130
314006	872.239	314061	872.392	0.153	314028	1131
314321	873.114	314376	873.267	0.153	314350	1132
314644	874.011	314701	874.169	0.158	314665	1133
314974	874.928	315031	875.086	0.158	315005	1134
315318	875.883	315367	876.019	0.136	315360	1135
315640	876.778	315693	876.925	0.147	315666	1136
315968	877.689	316016	877.822	0.133	315991	1137
316286	878.572	316334	878.706	0.134	316307	1138
316584	879.4	316586	879.406	0.006	316585	1139
316588	879.411	316637	879.547	0.136	316611	1140
316910	880.306	316962	880.45	0.144	316930	1141
317243	881.231	317298	881.383	0.152	317272	1142
317588	882.189	317644	882.344	0.155	317610	1143
317909	883.081	317964	883.233	0.152	317938	1144
318236	883.989	318292	884.144	0.155	318257	1145
318553	884.869	318610	885.028	0.159	318584	1146
318883	885.786	318929	885.914	0.128	318904	1147
319200	886.667	319247	886.797	0.13	319221	1148
319535	887.597	319537	887.603	0.006	319536	1149
319539	887.608	319588	887.744	0.136	319562	1150
319869	888.525	319916	888.656	0.131	319889	1151
320182	889.394	320185	889.403	0.009	319889	1152
320233	889.536	320496	890.267	0.731	320400	1153
320548	890.411	320802	891.117	0.706	320515	1154
320858	891.272	321128	892.022	0.75	321120	1155
321186	892.183	321441	892.892	0.709	321150	1156
321499	893.053	321793	893.869	0.816	321472	1157
321841	894.003	322125	894.792	0.789	321840	1158
322173	894.925	322433	895.647	0.722	322146	1159
322480	895.778	322745	896.514	0.736	322560	1160
322791	896.642	323048	897.356	0.714	322765	1161
323051	897.364	323100	897.5	0.136	323074	1162
323368	898.244	323423	898.397	0.153	323389	1163
323687	899.131	323741	899.281	0.15	323715	1164
324035	900.097	324091	900.253	0.156	324056	1165
324356	900.989	324413	901.147	0.158	324387	1166
324671	901.864	324718	901.994	0.13	324693	1167
324972	902.7	325019	902.831	0.131	324992	1168
325275	903.542	325322	903.672	0.13	325296	1169
325580	904.389	325628	904.522	0.133	325600	1170
325868	905.189	325922	905.339	0.15	325896	1171
326173	906.036	326231	906.197	0.161	326195	1172
326470	906.861	326527	907.019	0.158	326501	1173
326772	907.7	326817	907.825	0.125	326792	1174
327058	908.494	327104	908.622	0.128	327078	1175
327346	909.294	327348	909.3	0.006	327347	1176
327350	909.306	327398	909.439	0.133	327373	1177
327664	910.178	327720	910.333	0.155	327686	1178
327983	911.064	327988	911.078	0.014	327987	1179
328038	911.217	328312	911.978	0.761	328013	1180
328369	912.136	328637	912.881	0.745	328333	1181
328696	913.044	328971	913.808	0.764	328670	1182
329018	913.939	329283	914.675	0.736	329040	1183
329329	914.803	329595	915.542	0.739	329303	1184
329641	915.669	329917	916.436	0.767	329760	1185
329967	916.575	330248	917.356	0.781	329938	1186
330251	917.364	330253	917.369	0.005	330250	1187
330302	917.506	330580	918.278	0.772	330480	1188
330632	918.422	330891	919.142	0.72	330601	1189
330894	919.15	330896	919.156	0.006	330893	1190
330945	919.292	331206	920.017	0.725	331200	1191
331262	920.172	331482	920.783	0.611	331227	1192
331538	920.939	331785	921.625	0.686	331512	1193
331832	921.756	332092	922.478	0.722	331920	1194
332143	922.619	332405	923.347	0.728	332113	1195
332407	923.353	332409	923.358	0.005	332406	1196
332459	923.497	332731	924.253	0.756	332640	1197
332785	924.403	333038	925.106	0.703	332752	1198
333093	925.258	333367	926.019	0.761	333360	1199
333423	926.175	333662	926.839	0.664	333388	1200
333664	926.844	333669	926.858	0.014	333668	1201
333718	926.994	333974	927.706	0.712	333693	1202
334022	927.839	334293	928.592	0.753	334080	1203
334341	928.725	334620	929.5	0.775	334313	1204
334622	929.506	334624	929.511	0.005	334621	1205
334673	929.647	334945	930.403	0.756	334800	1206
334996	930.544	335239	931.219	0.675	334967	1207
335242	931.228	335244	931.233	0.005	335241	1208
